ticket_id,created_date,category,priority,assigned_team,status,resolution_time_hrs,is_escalated,server_id
TKT-4090,2026-05-24,Hardware,P2,Team A,Resolved,52.34,1,Server-C
TKT-4091,2025-11-11,Software,P3,Team C,Resolved,29.28,1,Server-E
TKT-4092,2026-03-27,Hardware,P1,Team A,Escalated,29.81,0,Server-D
TKT-4093,2025-06-26,Software,P1,Team A,Escalated,13.15,1,Server-C
TKT-4094,2025-08-15,Software,P2,Team A,Resolved,62.61,1,Server-A
TKT-4095,2026-01-24,Security,P3,Team C,Open,39.54,0,Server-B
TKT-4096,2025-07-11,Network,P3,Team D,Resolved,65.05,0,Server-D
TKT-4097,2025-10-16,Network,P4,Team A,Resolved,62.37,0,Server-D
TKT-4098,2025-08-07,Hardware,P2,Team B,Escalated,35.47,0,Server-E
TKT-4099,2025-07-29,Software,P1,Team D,Resolved,7.79,0,Server-A
TKT-4100,2026-05-02,Security,P4,Team D,Open,10.39,0,Server-C
TKT-4101,2025-09-09,Network,P2,Team A,Resolved,61.24,0,Server-E
TKT-4102,2025-08-21,Software,P2,Team B,Resolved,51.06,1,Server-A
TKT-4103,2025-06-30,Software,P2,Team D,Open,25.17,0,Server-E
TKT-4104,2025-06-20,Network,P3,Team C,Escalated,58.55,0,Server-D
TKT-4105,2026-01-15,Hardware,P4,Team A,Escalated,43.71,0,Server-D
TKT-4106,2026-03-14,Software,P4,Team C,Open,62.0,0,Server-B
TKT-4107,2026-06-04,Software,P4,Team B,Open,30.26,1,Server-B
TKT-4108,2025-11-11,Software,P1,Team B,Open,5.98,0,Server-E
TKT-4109,2026-02-08,Security,P4,Team B,Open,31.83,1,Server-D
TKT-4110,2025-08-05,Hardware,P3,Team C,Resolved,46.11,0,Server-C
TKT-4111,2025-09-08,Software,P4,Team D,Resolved,43.86,1,Server-C
TKT-4112,2026-03-23,Security,P1,Team C,Escalated,54.44,0,Server-B
TKT-4113,2026-04-18,Network,P2,Team A,Resolved,20.18,0,Server-C
TKT-4114,2026-01-22,Hardware,P3,Team D,Open,62.35,0,Server-A
TKT-4115,2025-11-25,Network,P3,Team A,Open,5.67,0,Server-D
TKT-4116,2025-09-30,Hardware,P4,Team D,Resolved,21.45,0,Server-D
TKT-4117,2025-08-12,Security,P2,Team B,Escalated,19.58,0,Server-A
TKT-4118,2026-02-23,Hardware,P4,Team B,Resolved,43.28,0,Server-C
TKT-4119,2025-06-11,Network,P1,Team C,Resolved,34.14,0,Server-A
TKT-4120,2025-11-22,Security,P2,Team B,Escalated,23.06,0,Server-C
TKT-4121,2025-09-29,Security,P3,Team D,Open,69.85,0,Server-A
TKT-4122,2025-07-05,Network,P3,Team B,Open,57.6,0,Server-C
TKT-4123,2025-07-30,Software,P4,Team C,Resolved,12.21,0,Server-C
TKT-4124,2025-09-20,Security,P4,Team D,Escalated,57.6,0,Server-C
TKT-4125,2026-05-11,Hardware,P1,Team B,Resolved,31.62,0,Server-C
TKT-4126,2026-01-08,Security,P2,Team D,Escalated,1.75,0,Server-B
TKT-4127,2025-07-29,Network,P1,Team A,Escalated,22.34,1,Server-D
TKT-4128,2025-10-07,Network,P3,Team C,Resolved,33.06,1,Server-B
TKT-4129,2025-06-11,Software,P3,Team C,Open,67.62,0,Server-B
TKT-4130,2026-03-02,Hardware,P1,Team D,Open,35.98,0,Server-A
TKT-4131,2026-02-16,Security,P4,Team C,Escalated,68.17,0,Server-E
TKT-4132,2025-07-22,Hardware,P3,Team B,Open,41.79,0,Server-C
TKT-4133,2025-08-09,Software,P2,Team B,Open,25.62,1,Server-E
TKT-4134,2025-12-22,Hardware,P3,Team D,Resolved,18.62,0,Server-B
TKT-4135,2025-10-17,Hardware,P1,Team D,Resolved,20.68,0,Server-B
TKT-4136,2025-07-31,Network,P2,Team B,Escalated,23.03,0,Server-B
TKT-4137,2025-10-19,Software,P4,Team C,Resolved,45.98,0,Server-B
TKT-4138,2026-03-25,Security,P2,Team A,Resolved,17.34,0,Server-C
TKT-4139,2025-08-22,Network,P4,Team A,Resolved,18.65,0,Server-C
TKT-4140,2026-02-12,Network,P1,Team D,Open,7.37,0,Server-C
TKT-4141,2025-09-21,Security,P1,Team C,Open,71.83,0,Server-C
TKT-4142,2025-09-01,Hardware,P2,Team C,Escalated,28.92,0,Server-A
TKT-4143,2026-04-07,Hardware,P3,Team C,Resolved,10.34,0,Server-E
TKT-4144,2025-07-18,Network,P4,Team A,Open,7.47,0,Server-C
TKT-4145,2025-11-28,Network,P3,Team B,Open,49.89,0,Server-A
TKT-4146,2026-01-21,Security,P1,Team C,Open,36.3,0,Server-C
TKT-4147,2026-01-16,Security,P1,Team D,Escalated,57.63,0,Server-E
TKT-4148,2025-12-12,Hardware,P3,Team D,Resolved,2.24,1,Server-A
TKT-4149,2025-07-05,Security,P2,Team A,Open,48.54,0,Server-D
TKT-4150,2025-07-10,Hardware,P3,Team B,Resolved,63.05,0,Server-D
TKT-4151,2026-03-04,Security,P1,Team C,Resolved,21.53,0,Server-C
TKT-4152,2025-10-13,Security,P3,Team D,Open,32.62,0,Server-C
TKT-4153,2026-04-19,Hardware,P2,Team D,Resolved,65.82,0,Server-E
TKT-4154,2026-04-08,Network,P1,Team A,Resolved,66.07,1,Server-A
TKT-4155,2026-02-08,Network,P2,Team B,Escalated,60.01,0,Server-E
TKT-4156,2025-09-23,Hardware,P1,Team C,Escalated,47.61,1,Server-B
TKT-4157,2026-04-30,Network,P4,Team D,Open,39.03,0,Server-A
TKT-4158,2026-02-14,Software,P4,Team A,Escalated,45.57,1,Server-C
TKT-4159,2025-09-27,Security,P2,Team D,Escalated,13.5,0,Server-A
TKT-4160,2026-03-14,Security,P2,Team D,Resolved,59.51,0,Server-C
TKT-4161,2025-12-15,Security,P2,Team B,Escalated,15.97,1,Server-C
TKT-4162,2025-07-05,Network,P4,Team B,Open,52.43,0,Server-E
TKT-4163,2026-02-02,Hardware,P1,Team D,Open,32.48,0,Server-A
TKT-4164,2026-03-16,Software,P3,Team C,Open,39.95,1,Server-D
TKT-4165,2026-03-02,Network,P3,Team D,Escalated,19.7,0,Server-D
TKT-4166,2025-10-10,Security,P4,Team D,Escalated,5.85,0,Server-D
TKT-4167,2025-07-11,Network,P1,Team D,Escalated,26.16,0,Server-C
TKT-4168,2026-01-14,Software,P4,Team B,Escalated,18.68,0,Server-E
TKT-4169,2025-06-30,Network,P4,Team B,Open,67.17,0,Server-A
TKT-4170,2026-03-21,Hardware,P3,Team C,Escalated,24.52,0,Server-B
TKT-4171,2026-01-22,Security,P4,Team D,Resolved,2.31,0,Server-A
TKT-4172,2025-09-16,Security,P4,Team D,Resolved,43.03,0,Server-D
TKT-4173,2026-01-03,Network,P3,Team C,Open,35.11,0,Server-A
TKT-4174,2025-12-12,Network,P2,Team C,Open,5.09,0,Server-C
TKT-4175,2025-08-11,Software,P3,Team A,Open,5.1,0,Server-C
TKT-4176,2026-05-21,Network,P1,Team B,Open,61.11,1,Server-D
TKT-4177,2025-06-07,Hardware,P4,Team B,Escalated,27.8,1,Server-B
TKT-4178,2026-04-28,Network,P2,Team C,Resolved,38.36,0,Server-A
TKT-4179,2025-12-13,Network,P1,Team C,Resolved,23.21,0,Server-E
TKT-4180,2025-07-07,Hardware,P1,Team D,Open,70.13,0,Server-A
TKT-4181,2025-09-26,Security,P4,Team C,Escalated,30.35,1,Server-B
TKT-4182,2025-08-20,Security,P2,Team C,Resolved,38.05,1,Server-B
TKT-4183,2025-12-01,Hardware,P3,Team B,Escalated,56.24,1,Server-A
TKT-4184,2026-03-30,Network,P2,Team B,Resolved,3.65,0,Server-C
TKT-4185,2026-02-09,Network,P3,Team D,Open,34.23,0,Server-B
TKT-4186,2026-05-11,Software,P1,Team C,Open,41.03,0,Server-C
TKT-4187,2026-02-03,Network,P2,Team A,Escalated,5.93,1,Server-D
TKT-4188,2026-02-07,Network,P1,Team B,Resolved,42.12,1,Server-E
TKT-4189,2025-10-04,Software,P3,Team D,Open,44.61,1,Server-B
TKT-4190,2026-02-21,Security,P1,Team C,Resolved,34.63,0,Server-E
TKT-4191,2026-01-02,Software,P3,Team C,Resolved,2.05,0,Server-C
TKT-4192,2026-04-07,Hardware,P3,Team D,Resolved,52.42,0,Server-D
TKT-4193,2025-07-29,Hardware,P4,Team A,Escalated,27.06,0,Server-A
TKT-4194,2025-10-04,Network,P1,Team B,Escalated,49.21,0,Server-C
TKT-4195,2025-11-05,Network,P2,Team D,Resolved,28.21,0,Server-C
TKT-4196,2025-06-10,Security,P1,Team A,Resolved,58.84,0,Server-C
TKT-4197,2025-12-14,Security,P2,Team C,Open,35.52,0,Server-C
TKT-4198,2025-12-11,Network,P1,Team B,Escalated,6.57,0,Server-B
TKT-4199,2025-09-21,Network,P1,Team A,Open,45.98,0,Server-A
TKT-4200,2025-09-26,Software,P1,Team B,Resolved,23.36,0,Server-D
TKT-4201,2025-06-18,Network,P3,Team C,Escalated,3.74,0,Server-D
TKT-4202,2025-06-15,Network,P3,Team A,Escalated,33.18,0,Server-E
TKT-4203,2025-07-20,Security,P2,Team A,Resolved,15.05,0,Server-C
TKT-4204,2026-03-02,Security,P3,Team C,Escalated,9.89,0,Server-D
TKT-4205,2026-03-25,Software,P4,Team C,Resolved,33.3,0,Server-A
TKT-4206,2026-04-25,Hardware,P2,Team D,Escalated,19.34,1,Server-A
TKT-4207,2026-05-19,Hardware,P2,Team A,Open,17.24,0,Server-A
TKT-4208,2026-03-29,Hardware,P4,Team C,Resolved,1.31,1,Server-A
TKT-4209,2025-12-22,Hardware,P2,Team D,Escalated,25.89,0,Server-E
TKT-4210,2025-10-03,Network,P3,Team D,Escalated,18.14,0,Server-A
TKT-4211,2026-05-01,Network,P4,Team C,Escalated,29.9,0,Server-B
TKT-4212,2026-03-17,Software,P2,Team D,Resolved,28.58,0,Server-A
TKT-4213,2026-05-08,Network,P3,Team D,Escalated,68.49,1,Server-D
TKT-4214,2026-03-12,Software,P4,Team C,Open,18.92,0,Server-D
TKT-4215,2026-01-30,Network,P2,Team D,Resolved,2.8,0,Server-D
TKT-4216,2026-01-27,Security,P1,Team A,Escalated,35.53,0,Server-D
TKT-4217,2025-07-04,Software,P3,Team B,Resolved,58.93,0,Server-D
TKT-4218,2026-01-18,Network,P1,Team A,Escalated,8.57,1,Server-A
TKT-4219,2025-10-28,Network,P3,Team A,Resolved,66.46,0,Server-C
TKT-4220,2026-04-26,Software,P1,Team C,Escalated,61.29,1,Server-D
TKT-4221,2025-07-27,Software,P2,Team B,Resolved,48.26,0,Server-E
TKT-4222,2025-06-18,Security,P3,Team C,Resolved,17.25,0,Server-D
TKT-4223,2025-12-29,Network,P2,Team B,Escalated,18.31,0,Server-A
TKT-4224,2026-06-05,Software,P2,Team D,Open,29.7,0,Server-B
TKT-4225,2025-07-28,Security,P1,Team D,Open,60.03,0,Server-A
TKT-4226,2025-12-15,Security,P2,Team C,Escalated,50.31,0,Server-C
TKT-4227,2025-10-09,Security,P2,Team B,Open,58.64,0,Server-E
TKT-4228,2026-05-06,Security,P3,Team B,Open,11.89,1,Server-D
TKT-4229,2025-06-11,Security,P1,Team C,Open,6.56,0,Server-C
TKT-4230,2025-10-14,Hardware,P1,Team D,Open,28.73,0,Server-D
TKT-4231,2026-03-10,Network,P3,Team C,Open,46.52,1,Server-B
TKT-4232,2025-08-03,Software,P4,Team B,Resolved,63.54,0,Server-D
TKT-4233,2025-11-01,Hardware,P3,Team A,Escalated,50.52,0,Server-C
TKT-4234,2025-09-28,Software,P4,Team C,Escalated,15.81,1,Server-A
TKT-4235,2025-10-27,Network,P3,Team C,Escalated,35.51,0,Server-E
TKT-4236,2026-05-23,Hardware,P3,Team B,Escalated,50.39,0,Server-E
TKT-4237,2026-04-30,Security,P4,Team B,Escalated,23.87,0,Server-C
TKT-4238,2025-10-09,Network,P2,Team D,Resolved,1.5,0,Server-A
TKT-4239,2025-10-04,Network,P1,Team C,Escalated,6.24,0,Server-E
TKT-4240,2026-05-26,Security,P2,Team C,Escalated,69.72,0,Server-B
TKT-4241,2025-09-22,Network,P2,Team A,Resolved,48.75,0,Server-B
TKT-4242,2025-07-03,Software,P4,Team A,Open,49.75,1,Server-D
TKT-4243,2025-11-26,Hardware,P2,Team B,Resolved,5.36,0,Server-E
TKT-4244,2026-04-13,Network,P4,Team D,Open,18.4,1,Server-C
TKT-4245,2026-05-07,Software,P4,Team A,Open,10.83,0,Server-E
TKT-4246,2025-12-01,Hardware,P2,Team A,Escalated,16.15,0,Server-E
TKT-4247,2025-09-16,Security,P3,Team A,Escalated,28.29,0,Server-A
TKT-4248,2025-09-07,Hardware,P2,Team D,Escalated,55.28,1,Server-E
TKT-4249,2025-10-14,Hardware,P4,Team B,Escalated,65.83,0,Server-D
TKT-4250,2026-03-10,Security,P4,Team C,Resolved,60.4,0,Server-B
TKT-4251,2026-01-31,Network,P2,Team B,Escalated,10.93,0,Server-D
TKT-4252,2026-03-17,Security,P1,Team B,Escalated,64.05,0,Server-D
TKT-4253,2025-11-20,Software,P3,Team B,Resolved,23.22,1,Server-C
TKT-4254,2025-11-17,Software,P3,Team C,Resolved,57.9,1,Server-E
TKT-4255,2025-12-04,Security,P1,Team A,Resolved,22.95,0,Server-B
TKT-4256,2026-05-22,Network,P4,Team C,Resolved,43.95,0,Server-C
TKT-4257,2026-05-30,Security,P4,Team A,Escalated,23.53,0,Server-E
TKT-4258,2026-06-05,Network,P4,Team B,Escalated,38.68,0,Server-B
TKT-4259,2025-08-23,Software,P1,Team B,Resolved,51.64,0,Server-D
TKT-4260,2025-06-13,Hardware,P4,Team B,Resolved,30.28,1,Server-D
TKT-4261,2026-05-23,Network,P2,Team B,Resolved,24.0,0,Server-A
TKT-4262,2025-11-25,Network,P2,Team C,Escalated,47.71,1,Server-D
TKT-4263,2026-05-20,Hardware,P4,Team B,Open,59.97,1,Server-E
TKT-4264,2025-09-25,Software,P3,Team A,Open,69.28,0,Server-C
TKT-4265,2026-03-24,Security,P3,Team A,Resolved,5.57,0,Server-D
TKT-4266,2025-08-20,Security,P1,Team B,Open,38.47,0,Server-C
TKT-4267,2025-08-23,Security,P4,Team D,Resolved,8.34,0,Server-E
TKT-4268,2026-05-16,Software,P2,Team B,Resolved,3.17,0,Server-E
TKT-4269,2025-08-08,Network,P3,Team D,Resolved,3.28,0,Server-E
TKT-4270,2026-04-02,Hardware,P3,Team B,Open,34.11,0,Server-A
TKT-4271,2026-02-09,Network,P4,Team B,Resolved,13.2,1,Server-B
TKT-4272,2026-01-28,Security,P3,Team C,Open,25.77,0,Server-A
TKT-4273,2025-11-05,Security,P2,Team A,Resolved,44.82,0,Server-E
TKT-4274,2026-04-21,Software,P2,Team D,Escalated,59.9,0,Server-D
TKT-4275,2025-12-01,Hardware,P4,Team D,Resolved,45.68,0,Server-A
TKT-4276,2025-07-17,Hardware,P3,Team C,Escalated,7.49,0,Server-A
TKT-4277,2026-03-13,Software,P1,Team A,Open,9.15,0,Server-E
TKT-4278,2026-02-16,Software,P2,Team B,Escalated,63.28,0,Server-A
TKT-4279,2025-10-02,Network,P2,Team D,Resolved,71.72,0,Server-B
TKT-4280,2026-01-17,Hardware,P3,Team A,Resolved,53.95,0,Server-A
TKT-4281,2025-07-26,Hardware,P3,Team B,Open,20.5,1,Server-C
TKT-4282,2026-01-02,Hardware,P1,Team D,Open,11.05,0,Server-E
TKT-4283,2026-03-25,Network,P4,Team D,Resolved,9.8,1,Server-E
TKT-4284,2026-01-17,Security,P4,Team C,Resolved,18.66,0,Server-C
TKT-4285,2025-10-08,Software,P3,Team C,Resolved,67.94,1,Server-A
TKT-4286,2025-06-25,Security,P4,Team C,Open,33.97,0,Server-E
TKT-4287,2026-01-28,Software,P3,Team C,Open,2.95,0,Server-A
TKT-4288,2025-06-15,Security,P4,Team C,Resolved,42.19,1,Server-B
TKT-4289,2026-02-18,Network,P2,Team C,Resolved,9.45,0,Server-C
TKT-4290,2026-05-29,Network,P4,Team D,Resolved,52.89,0,Server-A
TKT-4291,2025-12-06,Software,P2,Team C,Escalated,12.35,0,Server-B
TKT-4292,2026-05-13,Hardware,P1,Team C,Open,60.46,0,Server-D
TKT-4293,2025-08-28,Security,P3,Team B,Escalated,66.41,0,Server-C
TKT-4294,2025-08-23,Security,P4,Team B,Escalated,53.98,0,Server-E
TKT-4295,2025-10-22,Software,P1,Team A,Resolved,9.22,0,Server-B
TKT-4296,2026-01-16,Software,P3,Team D,Resolved,33.87,0,Server-D
TKT-4297,2026-05-11,Network,P2,Team A,Escalated,20.62,0,Server-B
TKT-4298,2025-08-13,Network,P3,Team C,Open,64.25,0,Server-E
TKT-4299,2026-05-19,Security,P1,Team D,Resolved,57.75,0,Server-B
TKT-4300,2025-06-22,Hardware,P2,Team C,Open,24.32,0,Server-C
TKT-4301,2026-05-06,Hardware,P1,Team C,Open,57.34,1,Server-D
TKT-4302,2026-01-01,Software,P4,Team D,Open,44.12,0,Server-A
TKT-4303,2026-04-25,Hardware,P4,Team B,Resolved,51.31,0,Server-D
TKT-4304,2026-04-18,Security,P2,Team D,Escalated,24.08,0,Server-A
TKT-4305,2026-01-18,Security,P1,Team C,Open,41.5,0,Server-A
TKT-4306,2025-09-24,Software,P2,Team B,Resolved,56.14,0,Server-D
TKT-4307,2025-07-29,Security,P1,Team A,Open,14.9,1,Server-D
TKT-4308,2026-05-24,Network,P2,Team B,Resolved,49.77,1,Server-C
TKT-4309,2025-12-28,Security,P1,Team A,Open,18.5,1,Server-E
TKT-4310,2025-10-11,Hardware,P4,Team A,Open,65.35,0,Server-D
TKT-4311,2026-04-02,Network,P2,Team B,Open,49.05,0,Server-B
TKT-4312,2025-06-12,Software,P4,Team A,Open,55.88,0,Server-B
TKT-4313,2026-05-31,Security,P4,Team B,Resolved,51.54,0,Server-A
TKT-4314,2025-09-17,Security,P2,Team D,Open,21.2,0,Server-C
TKT-4315,2025-10-01,Software,P4,Team C,Escalated,20.67,0,Server-D
TKT-4316,2025-12-03,Security,P2,Team D,Resolved,28.38,0,Server-C
TKT-4317,2026-04-14,Hardware,P3,Team D,Escalated,71.54,0,Server-D
TKT-4318,2025-12-03,Network,P3,Team B,Escalated,42.16,0,Server-E
TKT-4319,2025-09-08,Software,P1,Team D,Open,50.99,1,Server-C
TKT-4320,2025-06-05,Software,P4,Team B,Open,36.28,1,Server-E
TKT-4321,2025-07-25,Network,P4,Team D,Open,22.97,0,Server-C
TKT-4322,2026-01-26,Network,P4,Team B,Resolved,71.72,0,Server-D
TKT-4323,2025-10-23,Security,P4,Team A,Open,46.21,0,Server-C
TKT-4324,2026-03-28,Network,P1,Team D,Open,38.96,1,Server-E
TKT-4325,2026-06-04,Hardware,P2,Team B,Resolved,51.8,0,Server-C
TKT-4326,2025-10-01,Network,P2,Team B,Escalated,42.3,0,Server-B
TKT-4327,2026-03-19,Software,P1,Team B,Resolved,7.18,0,Server-D
TKT-4328,2025-06-12,Software,P2,Team B,Escalated,17.89,0,Server-A
TKT-4329,2025-09-30,Software,P4,Team B,Escalated,43.19,0,Server-B
TKT-4330,2025-11-08,Hardware,P2,Team B,Escalated,35.23,0,Server-C
TKT-4331,2025-11-05,Security,P3,Team A,Open,18.25,0,Server-C
TKT-4332,2026-05-27,Software,P3,Team D,Resolved,65.84,0,Server-A
TKT-4333,2025-10-25,Network,P4,Team A,Escalated,18.85,0,Server-D
TKT-4334,2025-07-23,Software,P3,Team C,Open,20.46,1,Server-D
TKT-4335,2026-01-29,Network,P2,Team A,Open,41.02,0,Server-B
TKT-4336,2025-08-04,Security,P1,Team D,Escalated,3.11,1,Server-A
TKT-4337,2025-06-14,Hardware,P2,Team B,Open,47.09,0,Server-C
TKT-4338,2026-03-11,Security,P3,Team C,Escalated,40.58,0,Server-B
TKT-4339,2026-01-13,Network,P3,Team C,Escalated,23.99,0,Server-E
TKT-4340,2025-11-16,Software,P1,Team B,Escalated,16.07,0,Server-D
TKT-4341,2025-12-27,Network,P4,Team D,Escalated,55.54,0,Server-B
TKT-4342,2026-04-21,Hardware,P2,Team D,Escalated,61.91,0,Server-E
TKT-4343,2026-01-28,Network,P3,Team D,Resolved,3.08,0,Server-B
TKT-4344,2026-03-10,Security,P4,Team B,Escalated,64.18,0,Server-B
TKT-4345,2026-04-09,Hardware,P2,Team A,Open,32.53,0,Server-A
TKT-4346,2025-07-03,Security,P1,Team D,Open,3.64,1,Server-A
TKT-4347,2025-11-20,Network,P3,Team A,Resolved,3.75,0,Server-E
TKT-4348,2025-09-13,Hardware,P3,Team C,Open,3.35,1,Server-E
TKT-4349,2025-06-06,Security,P2,Team A,Escalated,13.94,0,Server-E
TKT-4350,2026-01-26,Hardware,P2,Team B,Open,53.16,0,Server-E
TKT-4351,2025-12-02,Hardware,P4,Team B,Resolved,1.17,0,Server-B
TKT-4352,2025-11-29,Network,P4,Team A,Resolved,13.31,1,Server-A
TKT-4353,2025-07-23,Network,P2,Team B,Open,17.56,1,Server-D
TKT-4354,2025-10-26,Software,P2,Team D,Resolved,23.4,0,Server-D
TKT-4355,2025-08-28,Security,P2,Team B,Resolved,29.42,0,Server-B
TKT-4356,2025-09-10,Network,P1,Team B,Escalated,70.3,0,Server-C
TKT-4357,2025-08-15,Software,P4,Team D,Escalated,36.73,0,Server-B
TKT-4358,2025-06-30,Software,P4,Team D,Resolved,60.97,1,Server-A
TKT-4359,2025-06-29,Security,P3,Team D,Resolved,50.33,0,Server-C
TKT-4360,2026-02-28,Hardware,P3,Team D,Resolved,33.17,1,Server-C
TKT-4361,2025-12-01,Security,P4,Team C,Resolved,32.35,0,Server-D
TKT-4362,2026-04-22,Software,P4,Team D,Escalated,56.06,0,Server-D
TKT-4363,2025-09-27,Network,P2,Team D,Resolved,39.75,0,Server-D
TKT-4364,2026-01-01,Network,P2,Team B,Escalated,49.78,0,Server-D
TKT-4365,2026-06-05,Software,P1,Team D,Resolved,1.09,0,Server-D
TKT-4366,2025-08-05,Network,P4,Team A,Escalated,28.49,1,Server-E
TKT-4367,2025-12-23,Network,P2,Team A,Open,60.59,1,Server-D
TKT-4368,2026-02-25,Software,P4,Team C,Open,5.55,1,Server-E
TKT-4369,2026-06-02,Hardware,P1,Team B,Escalated,10.48,0,Server-B
TKT-4370,2025-08-12,Software,P3,Team A,Escalated,57.22,0,Server-E
TKT-4371,2025-08-17,Network,P3,Team A,Open,32.24,0,Server-D
TKT-4372,2025-07-08,Network,P4,Team D,Resolved,27.06,0,Server-D
TKT-4373,2025-09-22,Security,P1,Team A,Escalated,59.72,0,Server-C
TKT-4374,2026-04-11,Hardware,P2,Team D,Open,42.11,1,Server-E
TKT-4375,2025-09-15,Security,P4,Team B,Open,65.75,1,Server-A
TKT-4376,2025-11-23,Network,P3,Team A,Resolved,3.48,0,Server-A
TKT-4377,2026-06-01,Security,P1,Team A,Escalated,40.42,0,Server-A
TKT-4378,2025-06-12,Hardware,P1,Team C,Resolved,11.55,0,Server-E
TKT-4379,2025-11-18,Security,P2,Team B,Open,49.47,0,Server-A
TKT-4380,2025-12-22,Network,P1,Team B,Open,64.99,1,Server-C
TKT-4381,2025-11-13,Security,P3,Team D,Open,50.19,0,Server-B
TKT-4382,2025-08-24,Security,P3,Team D,Open,22.96,0,Server-C
TKT-4383,2025-08-21,Hardware,P4,Team C,Open,47.04,0,Server-C
TKT-4384,2026-04-04,Network,P4,Team C,Resolved,25.79,0,Server-D
TKT-4385,2025-08-29,Software,P1,Team C,Resolved,64.93,0,Server-B
TKT-4386,2025-11-28,Security,P2,Team D,Escalated,57.53,1,Server-E
TKT-4387,2025-07-14,Security,P4,Team A,Open,49.0,1,Server-A
TKT-4388,2025-11-22,Software,P3,Team D,Resolved,58.39,1,Server-C
TKT-4389,2026-03-12,Network,P3,Team C,Open,52.37,0,Server-C
TKT-4390,2026-05-04,Software,P1,Team A,Resolved,68.88,0,Server-E
TKT-4391,2026-06-02,Security,P2,Team C,Open,4.2,0,Server-D
TKT-4392,2026-03-22,Software,P3,Team C,Resolved,41.11,1,Server-B
TKT-4393,2025-12-23,Hardware,P3,Team C,Resolved,23.53,1,Server-E
TKT-4394,2026-01-30,Network,P1,Team A,Resolved,50.09,0,Server-E
TKT-4395,2025-07-15,Software,P1,Team C,Escalated,49.1,0,Server-E
TKT-4396,2026-02-21,Hardware,P2,Team A,Resolved,26.34,1,Server-A
TKT-4397,2026-04-19,Hardware,P1,Team D,Open,50.31,0,Server-E
TKT-4398,2026-03-22,Network,P1,Team B,Resolved,47.62,1,Server-C
TKT-4399,2025-07-12,Hardware,P3,Team D,Open,67.2,0,Server-C
TKT-4400,2026-03-18,Software,P3,Team B,Open,37.71,1,Server-E
TKT-4401,2025-07-17,Network,P2,Team A,Escalated,34.4,0,Server-E
TKT-4402,2025-11-25,Software,P4,Team C,Escalated,1.35,0,Server-E
TKT-4403,2025-11-26,Hardware,P4,Team A,Escalated,52.2,0,Server-D
TKT-4404,2025-12-09,Hardware,P1,Team C,Escalated,6.58,0,Server-D
TKT-4405,2026-04-23,Software,P1,Team C,Escalated,57.84,0,Server-D
TKT-4406,2025-08-27,Security,P4,Team D,Open,71.51,1,Server-D
TKT-4407,2026-03-27,Software,P3,Team C,Escalated,37.4,1,Server-C
TKT-4408,2025-12-26,Network,P2,Team C,Resolved,9.2,0,Server-E
TKT-4409,2025-08-14,Hardware,P4,Team A,Open,24.31,1,Server-B
TKT-4410,2025-12-24,Security,P3,Team A,Open,42.28,0,Server-D
TKT-4411,2025-08-07,Hardware,P1,Team A,Resolved,60.66,0,Server-C
TKT-4412,2025-10-24,Security,P2,Team D,Open,56.97,0,Server-D
TKT-4413,2025-07-13,Network,P1,Team C,Escalated,40.36,1,Server-B
TKT-4414,2025-12-21,Hardware,P2,Team A,Escalated,3.0,1,Server-C
TKT-4415,2025-10-10,Software,P1,Team C,Resolved,8.25,0,Server-B
TKT-4416,2025-08-23,Hardware,P4,Team C,Resolved,18.61,0,Server-D
TKT-4417,2026-04-25,Hardware,P4,Team A,Open,30.38,0,Server-C
TKT-4418,2026-02-21,Software,P4,Team C,Escalated,14.35,0,Server-A
TKT-4419,2026-02-24,Hardware,P1,Team B,Open,50.6,1,Server-E
TKT-4420,2025-10-01,Hardware,P4,Team A,Escalated,30.55,0,Server-C
TKT-4421,2025-06-08,Software,P3,Team D,Escalated,17.45,1,Server-C
TKT-4422,2025-09-03,Software,P1,Team A,Resolved,45.62,0,Server-C
TKT-4423,2025-10-09,Hardware,P1,Team B,Open,38.16,1,Server-D
TKT-4424,2025-08-23,Network,P3,Team C,Escalated,42.84,0,Server-B
TKT-4425,2026-05-27,Hardware,P3,Team D,Resolved,24.31,0,Server-B
TKT-4426,2025-10-24,Network,P2,Team B,Open,39.37,1,Server-A
TKT-4427,2025-08-10,Hardware,P2,Team B,Resolved,15.77,1,Server-D
TKT-4428,2025-10-11,Security,P3,Team B,Escalated,66.99,1,Server-E
TKT-4429,2026-03-30,Security,P2,Team D,Open,50.87,0,Server-B
TKT-4430,2025-10-25,Security,P2,Team D,Open,27.89,0,Server-B
TKT-4431,2025-09-09,Hardware,P1,Team D,Escalated,40.83,0,Server-D
TKT-4432,2025-09-23,Network,P1,Team D,Resolved,48.27,0,Server-B
TKT-4433,2025-12-25,Software,P3,Team C,Escalated,18.23,1,Server-B
TKT-4434,2026-04-19,Hardware,P2,Team D,Escalated,46.75,0,Server-A
TKT-4435,2025-08-10,Software,P3,Team B,Escalated,38.68,1,Server-B
TKT-4436,2026-06-02,Network,P2,Team D,Resolved,53.93,0,Server-B
TKT-4437,2026-01-11,Software,P4,Team A,Escalated,51.35,0,Server-A
TKT-4438,2026-01-04,Hardware,P3,Team C,Escalated,21.62,1,Server-E
