log_id,timestamp,server_id,log_level,uptime_percentage,response_time_ms
LOG-4076,2025-10-04 06:12:48,Server-E,CRITICAL,93.99,1419.7
LOG-4077,2025-11-13 18:18:17,Server-B,CRITICAL,97.16,187.54
LOG-4078,2026-05-07 06:05:30,Server-E,CRITICAL,85.03,1497.07
LOG-4079,2025-09-19 10:39:55,Server-D,WARN,90.51,1745.2
LOG-4080,2025-12-14 02:07:55,Server-C,WARN,90.96,1479.34
LOG-4081,2025-08-09 04:31:32,Server-C,CRITICAL,99.52,1106.08
LOG-4082,2026-04-10 02:23:30,Server-E,CRITICAL,88.65,1635.01
LOG-4083,2026-01-06 18:47:54,Server-C,WARN,95.18,129.21
LOG-4084,2025-12-11 14:50:31,Server-B,WARN,98.54,1504.02
LOG-4085,2025-08-18 01:27:14,Server-A,CRITICAL,86.49,1041.29
LOG-4086,2025-11-17 19:22:45,Server-E,INFO,99.1,1314.85
LOG-4087,2025-07-21 22:32:35,Server-C,CRITICAL,87.78,644.36
LOG-4088,2025-09-30 16:41:10,Server-C,ERROR,88.26,284.73
LOG-4089,2026-04-28 15:41:44,Server-C,CRITICAL,98.32,1658.99
LOG-4090,2025-07-21 06:18:54,Server-B,INFO,91.72,968.0
LOG-4091,2026-03-29 03:40:17,Server-A,CRITICAL,88.3,1558.44
LOG-4092,2026-03-01 07:20:17,Server-C,CRITICAL,96.55,869.76
LOG-4093,2026-02-01 16:28:57,Server-B,ERROR,87.82,1414.86
LOG-4094,2026-05-10 00:03:05,Server-E,ERROR,89.69,394.8
LOG-4095,2026-03-10 20:54:13,Server-C,WARN,97.66,1589.8
LOG-4096,2026-05-28 12:00:03,Server-A,CRITICAL,92.44,98.94
LOG-4097,2026-05-21 00:39:33,Server-D,CRITICAL,97.89,1042.69
LOG-4098,2025-06-29 19:11:42,Server-D,CRITICAL,86.24,327.3
LOG-4099,2026-03-27 01:19:28,Server-E,CRITICAL,85.09,343.11
LOG-4100,2025-09-12 03:04:36,Server-E,INFO,97.39,1974.7
LOG-4101,2025-10-30 08:09:52,Server-A,CRITICAL,85.55,434.63
LOG-4102,2026-05-07 05:36:19,Server-B,INFO,90.59,104.97
LOG-4103,2026-01-10 23:59:59,Server-C,ERROR,96.22,1127.79
LOG-4104,2025-10-06 18:53:49,Server-A,INFO,90.6,797.6
LOG-4105,2025-12-04 02:24:27,Server-D,WARN,89.0,571.85
LOG-4106,2025-07-28 02:05:11,Server-D,INFO,98.42,1867.07
LOG-4107,2025-11-15 03:39:19,Server-A,CRITICAL,95.58,373.53
LOG-4108,2026-04-02 19:06:29,Server-B,WARN,87.68,892.95
LOG-4109,2026-06-06 00:11:12,Server-A,ERROR,95.18,1955.01
LOG-4110,2025-12-20 05:46:58,Server-E,ERROR,97.4,1375.29
LOG-4111,2025-09-29 15:22:36,Server-C,CRITICAL,93.09,349.8
LOG-4112,2025-06-13 18:25:59,Server-C,CRITICAL,99.18,720.92
LOG-4113,2025-09-05 16:02:22,Server-E,ERROR,87.35,248.51
LOG-4114,2026-05-30 02:13:34,Server-A,INFO,89.96,1585.14
LOG-4115,2025-09-03 11:58:03,Server-A,INFO,85.33,1128.58
LOG-4116,2025-09-30 22:08:02,Server-C,WARN,99.28,1156.35
LOG-4117,2026-03-23 11:37:40,Server-C,INFO,99.52,1253.33
LOG-4118,2025-08-30 10:47:31,Server-B,WARN,95.21,1606.55
LOG-4119,2026-03-28 15:59:50,Server-D,ERROR,87.07,758.89
LOG-4120,2025-09-06 06:19:37,Server-E,CRITICAL,95.83,69.84
LOG-4121,2026-04-05 11:07:19,Server-A,CRITICAL,87.67,1107.32
LOG-4122,2026-02-01 17:45:05,Server-C,INFO,98.15,1237.16
LOG-4123,2026-01-16 22:26:27,Server-A,CRITICAL,93.89,507.24
LOG-4124,2025-09-10 19:44:55,Server-A,INFO,85.49,1699.95
LOG-4125,2025-08-07 19:44:55,Server-B,ERROR,86.65,112.52
LOG-4126,2025-06-07 11:38:57,Server-A,INFO,95.92,654.82
LOG-4127,2025-06-26 06:43:34,Server-E,WARN,95.24,364.74
LOG-4128,2025-10-08 16:02:53,Server-A,WARN,89.51,819.1
LOG-4129,2025-07-07 15:12:23,Server-B,WARN,98.26,1497.68
LOG-4130,2026-04-29 20:27:53,Server-B,WARN,86.78,560.73
LOG-4131,2026-03-05 23:50:33,Server-D,CRITICAL,92.03,1297.13
LOG-4132,2026-06-05 07:08:46,Server-B,INFO,97.89,947.74
LOG-4133,2025-06-26 22:15:19,Server-D,WARN,88.77,1809.97
LOG-4134,2026-03-28 05:33:26,Server-D,WARN,88.83,1240.19
LOG-4135,2025-07-08 15:36:42,Server-C,CRITICAL,97.57,387.31
LOG-4136,2025-12-26 05:46:30,Server-C,INFO,90.61,1632.16
LOG-4137,2025-08-21 16:20:25,Server-C,CRITICAL,85.84,520.49
LOG-4138,2025-11-03 11:21:29,Server-D,ERROR,90.04,1684.6
LOG-4139,2025-10-17 21:22:25,Server-D,INFO,90.86,493.62
LOG-4140,2025-12-19 00:29:37,Server-D,ERROR,89.03,1584.53
LOG-4141,2025-12-14 02:19:50,Server-B,WARN,87.64,1860.48
LOG-4142,2026-04-15 06:51:13,Server-A,CRITICAL,95.5,1634.16
LOG-4143,2026-02-19 07:43:43,Server-D,INFO,94.14,1103.03
LOG-4144,2025-11-03 19:04:30,Server-B,WARN,88.91,411.35
LOG-4145,2026-05-06 06:08:22,Server-C,INFO,97.54,1901.01
LOG-4146,2025-10-07 08:16:05,Server-B,WARN,87.07,1504.64
LOG-4147,2025-12-13 02:17:51,Server-A,WARN,92.79,924.05
LOG-4148,2025-11-06 19:10:31,Server-A,WARN,92.25,1731.59
LOG-4149,2025-11-03 14:52:16,Server-C,INFO,98.19,1579.2
LOG-4150,2026-05-10 15:35:07,Server-B,CRITICAL,91.06,1646.72
LOG-4151,2026-05-25 03:27:24,Server-E,WARN,96.88,1615.7
LOG-4152,2025-10-07 17:15:05,Server-B,WARN,91.42,471.86
LOG-4153,2025-12-25 14:57:35,Server-A,WARN,95.68,851.48
LOG-4154,2026-05-18 10:02:49,Server-D,ERROR,92.31,1979.69
LOG-4155,2025-11-29 23:33:09,Server-D,CRITICAL,87.55,1011.8
LOG-4156,2026-03-11 14:51:38,Server-D,ERROR,93.55,1812.01
LOG-4157,2026-05-19 07:32:24,Server-E,WARN,95.44,102.32
LOG-4158,2025-07-29 09:39:48,Server-A,INFO,93.94,1558.22
LOG-4159,2026-04-06 19:45:29,Server-B,INFO,89.06,368.1
LOG-4160,2025-10-21 20:56:18,Server-A,ERROR,94.91,1935.69
LOG-4161,2026-03-24 06:53:00,Server-C,ERROR,98.98,860.49
LOG-4162,2025-08-25 09:22:27,Server-D,CRITICAL,89.26,1956.39
LOG-4163,2025-10-02 02:51:16,Server-C,ERROR,96.04,999.33
LOG-4164,2026-01-24 15:21:40,Server-C,ERROR,90.3,415.21
LOG-4165,2025-09-22 06:44:22,Server-D,CRITICAL,99.39,538.14
LOG-4166,2026-01-01 09:20:26,Server-D,WARN,99.86,956.25
LOG-4167,2025-12-07 18:39:53,Server-C,WARN,88.9,442.27
LOG-4168,2026-03-03 14:30:04,Server-D,ERROR,98.11,1298.24
LOG-4169,2025-10-25 09:18:34,Server-C,INFO,92.4,1774.11
LOG-4170,2025-08-01 01:02:55,Server-C,INFO,86.46,641.18
LOG-4171,2026-03-24 21:45:36,Server-E,WARN,91.02,853.42
LOG-4172,2025-11-17 08:05:48,Server-A,CRITICAL,85.82,601.22
LOG-4173,2026-05-12 08:54:13,Server-B,WARN,96.45,1652.55
LOG-4174,2025-08-06 06:51:40,Server-B,WARN,98.56,1512.98
LOG-4175,2026-03-11 13:56:01,Server-A,INFO,95.08,1998.87
LOG-4176,2025-06-17 05:32:13,Server-A,CRITICAL,88.56,1469.39
LOG-4177,2025-07-08 08:46:45,Server-A,WARN,86.41,946.98
LOG-4178,2025-07-22 08:08:42,Server-C,WARN,96.16,611.15
LOG-4179,2026-03-13 11:06:24,Server-E,ERROR,95.04,1405.39
LOG-4180,2025-11-12 04:07:28,Server-B,CRITICAL,88.81,269.19
LOG-4181,2025-08-25 11:52:59,Server-B,CRITICAL,94.47,954.62
LOG-4182,2026-01-21 14:30:21,Server-A,WARN,87.24,291.06
LOG-4183,2026-02-28 07:48:11,Server-D,CRITICAL,87.35,746.31
LOG-4184,2025-10-14 01:09:22,Server-C,ERROR,95.48,1827.96
LOG-4185,2026-03-31 04:08:19,Server-D,INFO,90.71,1792.28
LOG-4186,2025-10-05 19:40:32,Server-E,WARN,98.48,1343.93
LOG-4187,2025-10-22 01:31:18,Server-D,ERROR,92.33,1371.12
LOG-4188,2025-08-30 04:56:42,Server-A,WARN,98.21,1651.64
LOG-4189,2025-12-08 22:13:28,Server-D,WARN,88.82,640.93
LOG-4190,2026-05-08 03:18:19,Server-C,INFO,98.06,786.71
LOG-4191,2026-03-29 19:13:15,Server-B,INFO,93.38,788.16
LOG-4192,2025-06-13 03:54:35,Server-C,CRITICAL,86.23,1780.67
LOG-4193,2025-09-17 01:37:36,Server-C,WARN,90.65,1850.53
LOG-4194,2025-09-09 23:48:06,Server-A,CRITICAL,99.55,128.76
LOG-4195,2025-12-18 13:32:26,Server-C,ERROR,90.25,796.53
LOG-4196,2025-09-26 03:24:27,Server-E,WARN,93.72,794.18
LOG-4197,2026-05-12 20:17:53,Server-A,CRITICAL,88.57,331.42
LOG-4198,2026-04-12 11:01:20,Server-A,INFO,89.89,406.63
LOG-4199,2025-12-05 01:49:11,Server-E,INFO,92.92,1690.47
LOG-4200,2025-11-03 04:10:17,Server-C,INFO,96.77,381.21
LOG-4201,2025-08-22 22:32:24,Server-A,CRITICAL,88.82,1067.07
LOG-4202,2026-04-29 03:22:20,Server-E,WARN,97.23,1654.59
LOG-4203,2025-12-12 21:52:24,Server-E,WARN,94.81,855.73
LOG-4204,2026-04-05 23:07:16,Server-A,ERROR,93.18,383.74
LOG-4205,2025-09-06 07:37:43,Server-E,ERROR,86.44,1793.71
LOG-4206,2026-03-01 22:31:41,Server-E,ERROR,92.35,1622.3
LOG-4207,2025-10-08 18:29:28,Server-B,ERROR,98.05,133.49
LOG-4208,2025-10-19 14:49:39,Server-E,CRITICAL,93.85,1103.0
LOG-4209,2025-10-06 18:27:14,Server-E,INFO,87.94,139.23
LOG-4210,2025-09-23 02:42:04,Server-D,ERROR,89.54,1114.58
LOG-4211,2025-10-31 03:39:02,Server-E,CRITICAL,90.2,1538.67
LOG-4212,2025-10-28 11:38:39,Server-C,CRITICAL,92.94,644.77
LOG-4213,2026-05-28 23:36:34,Server-B,WARN,99.62,1292.45
LOG-4214,2025-08-14 16:52:18,Server-D,WARN,92.85,778.23
LOG-4215,2025-07-18 13:20:49,Server-E,CRITICAL,97.28,983.13
LOG-4216,2025-10-19 09:06:20,Server-B,INFO,88.85,1815.8
LOG-4217,2025-11-09 19:30:06,Server-B,INFO,95.54,1388.63
LOG-4218,2026-01-03 19:25:03,Server-A,INFO,85.44,1914.65
LOG-4219,2026-05-19 23:31:45,Server-A,INFO,95.49,1495.21
LOG-4220,2026-05-03 23:56:11,Server-A,ERROR,99.51,1221.79
LOG-4221,2026-04-24 08:26:41,Server-C,WARN,96.23,1943.59
LOG-4222,2025-11-22 20:36:16,Server-D,WARN,99.18,1084.48
LOG-4223,2025-10-29 20:03:20,Server-C,ERROR,90.25,1009.17
LOG-4224,2026-03-29 10:22:33,Server-A,CRITICAL,85.22,303.23
LOG-4225,2025-08-30 23:39:37,Server-E,WARN,85.75,611.43
LOG-4226,2025-08-29 00:00:10,Server-B,WARN,97.42,1030.4
LOG-4227,2025-11-19 14:47:54,Server-C,ERROR,93.08,1007.87
LOG-4228,2026-03-12 08:42:17,Server-E,ERROR,92.2,1584.92
LOG-4229,2025-11-17 19:47:13,Server-A,CRITICAL,92.98,1977.88
LOG-4230,2026-05-31 06:40:13,Server-E,CRITICAL,98.35,1072.33
LOG-4231,2025-06-17 07:02:39,Server-A,INFO,87.79,836.17
LOG-4232,2025-08-19 04:48:52,Server-E,CRITICAL,92.51,1732.34
LOG-4233,2026-02-12 16:59:52,Server-A,WARN,97.15,120.48
LOG-4234,2025-11-24 20:43:03,Server-C,WARN,86.12,1278.91
LOG-4235,2025-06-26 16:58:17,Server-C,CRITICAL,91.09,1500.55
LOG-4236,2026-01-28 11:50:42,Server-A,CRITICAL,87.1,485.16
LOG-4237,2025-09-01 07:33:09,Server-E,WARN,87.13,494.62
LOG-4238,2026-03-08 19:59:07,Server-A,CRITICAL,89.65,598.16
LOG-4239,2025-08-01 05:43:12,Server-D,ERROR,94.07,1472.26
LOG-4240,2025-11-25 20:04:29,Server-D,INFO,87.25,516.5
LOG-4241,2025-11-22 00:50:08,Server-C,WARN,98.41,343.24
LOG-4242,2025-09-21 00:51:35,Server-A,INFO,86.85,159.49
LOG-4243,2026-01-08 21:23:40,Server-B,ERROR,87.7,1612.84
LOG-4244,2026-04-15 00:03:51,Server-E,WARN,87.43,432.04
LOG-4245,2025-07-29 08:21:50,Server-A,ERROR,94.92,1587.16
LOG-4246,2025-11-09 15:34:32,Server-D,CRITICAL,86.3,1482.22
LOG-4247,2026-04-13 21:20:49,Server-A,WARN,90.9,1936.78
LOG-4248,2025-12-26 22:08:33,Server-D,ERROR,95.06,406.12
LOG-4249,2025-12-09 04:13:42,Server-E,CRITICAL,86.95,321.47
LOG-4250,2026-01-25 23:01:42,Server-B,CRITICAL,88.06,1254.82
LOG-4251,2026-05-28 19:24:05,Server-A,CRITICAL,90.21,1623.44
LOG-4252,2025-10-30 03:57:05,Server-C,WARN,90.16,165.06
LOG-4253,2026-04-09 09:26:20,Server-C,WARN,88.44,1390.36
LOG-4254,2026-04-03 06:36:54,Server-C,CRITICAL,86.03,336.98
LOG-4255,2025-07-05 06:29:41,Server-A,WARN,91.53,678.18
LOG-4256,2026-05-08 05:18:22,Server-A,ERROR,94.21,570.18
LOG-4257,2025-07-13 09:44:07,Server-A,WARN,96.71,1351.52
LOG-4258,2025-08-24 12:08:42,Server-D,CRITICAL,86.99,547.55
LOG-4259,2025-08-02 01:14:21,Server-D,CRITICAL,95.88,1131.13
LOG-4260,2026-01-09 22:59:16,Server-C,WARN,89.39,719.91
LOG-4261,2025-07-07 08:26:44,Server-D,WARN,89.16,352.3
LOG-4262,2026-05-18 02:21:46,Server-B,INFO,97.97,252.64
LOG-4263,2025-11-19 21:19:29,Server-E,CRITICAL,86.52,1783.04
LOG-4264,2026-01-25 00:06:23,Server-B,INFO,95.95,1694.43
LOG-4265,2025-12-14 18:33:53,Server-D,ERROR,99.64,847.98
LOG-4266,2025-08-23 09:13:56,Server-C,CRITICAL,94.53,1914.41
LOG-4267,2025-07-17 22:08:17,Server-D,ERROR,93.63,983.61
LOG-4268,2025-07-11 12:12:50,Server-A,ERROR,95.31,1896.91
LOG-4269,2025-06-24 17:10:35,Server-D,ERROR,94.7,1826.29
LOG-4270,2025-10-16 07:24:24,Server-D,ERROR,97.25,1788.45
LOG-4271,2026-06-04 10:15:38,Server-B,CRITICAL,99.7,406.78
LOG-4272,2025-07-01 03:07:58,Server-D,CRITICAL,90.86,1147.59
LOG-4273,2026-01-31 11:34:37,Server-A,WARN,86.48,1597.5
LOG-4274,2026-01-30 22:18:14,Server-B,CRITICAL,95.21,1870.55
LOG-4275,2025-07-16 16:38:30,Server-D,CRITICAL,91.08,72.24
LOG-4276,2025-12-30 18:48:43,Server-D,CRITICAL,95.21,1462.2
LOG-4277,2026-01-17 20:17:33,Server-B,CRITICAL,86.87,447.2
LOG-4278,2025-10-26 07:25:37,Server-D,ERROR,88.44,1530.76
LOG-4279,2026-05-17 08:12:39,Server-E,INFO,95.22,1447.45
LOG-4280,2026-01-13 22:15:14,Server-A,ERROR,97.53,98.41
LOG-4281,2026-05-25 08:39:26,Server-D,CRITICAL,91.62,1676.6
LOG-4282,2026-04-18 06:01:16,Server-C,CRITICAL,99.64,389.31
LOG-4283,2025-07-04 03:22:11,Server-A,ERROR,96.9,606.48
LOG-4284,2025-08-02 23:12:49,Server-A,CRITICAL,97.75,198.85
LOG-4285,2026-05-14 21:36:07,Server-E,WARN,93.71,1069.07
LOG-4286,2026-02-13 09:18:05,Server-D,INFO,97.22,1132.68
LOG-4287,2025-09-08 03:34:35,Server-D,INFO,86.87,452.64
LOG-4288,2025-11-05 06:56:27,Server-A,ERROR,86.61,556.08
LOG-4289,2025-06-23 22:26:24,Server-C,WARN,96.34,1937.29
LOG-4290,2026-04-14 02:06:31,Server-D,INFO,88.82,1492.71
LOG-4291,2025-06-30 13:02:34,Server-E,ERROR,98.73,1229.85
LOG-4292,2026-04-04 08:35:58,Server-D,INFO,96.66,1304.5
LOG-4293,2025-09-15 04:43:21,Server-E,WARN,95.94,312.69
LOG-4294,2025-07-14 08:25:04,Server-B,WARN,94.48,481.38
LOG-4295,2026-05-29 06:20:24,Server-A,ERROR,93.58,537.99
LOG-4296,2025-10-21 23:30:49,Server-B,WARN,87.19,985.41
LOG-4297,2026-02-03 13:46:14,Server-B,WARN,92.04,1456.47
LOG-4298,2025-09-05 09:00:54,Server-C,ERROR,87.98,988.16
LOG-4299,2026-04-23 08:40:58,Server-B,INFO,86.36,1203.35
LOG-4300,2025-10-30 19:47:46,Server-A,ERROR,90.14,582.9
LOG-4301,2026-02-15 19:45:44,Server-D,WARN,99.54,813.99
LOG-4302,2026-02-17 08:35:44,Server-A,INFO,94.2,1470.0
LOG-4303,2025-11-20 22:28:44,Server-A,INFO,87.71,506.64
LOG-4304,2025-09-13 15:11:02,Server-E,ERROR,88.54,804.65
LOG-4305,2026-05-01 03:47:44,Server-E,CRITICAL,91.66,164.49
LOG-4306,2026-02-25 02:03:17,Server-E,CRITICAL,89.64,1532.22
LOG-4307,2025-09-05 17:37:06,Server-A,WARN,98.17,744.74
LOG-4308,2026-02-22 18:19:03,Server-C,CRITICAL,88.61,226.93
LOG-4309,2026-01-12 10:37:56,Server-B,ERROR,98.33,903.95
LOG-4310,2025-08-11 20:08:48,Server-B,CRITICAL,89.82,1584.37
LOG-4311,2026-02-24 11:06:58,Server-B,WARN,94.06,604.03
LOG-4312,2026-05-28 17:51:26,Server-D,WARN,86.0,88.99
LOG-4313,2025-08-03 04:20:23,Server-C,ERROR,89.52,590.06
LOG-4314,2026-04-08 22:05:19,Server-C,INFO,99.58,604.58
LOG-4315,2025-12-28 23:02:06,Server-B,ERROR,88.55,595.75
LOG-4316,2025-08-10 10:57:10,Server-E,WARN,92.7,297.88
LOG-4317,2025-10-01 13:14:48,Server-C,ERROR,93.43,666.82
LOG-4318,2025-11-02 19:58:35,Server-C,ERROR,85.57,1331.53
LOG-4319,2026-05-20 16:21:28,Server-A,CRITICAL,87.6,1542.48
LOG-4320,2025-07-10 06:49:49,Server-C,ERROR,95.09,1846.41
LOG-4321,2025-10-17 05:48:09,Server-E,CRITICAL,87.33,157.5
LOG-4322,2026-05-07 18:24:59,Server-E,INFO,85.48,358.45
LOG-4323,2026-05-20 00:09:17,Server-A,ERROR,91.85,1526.05
LOG-4324,2026-01-18 14:45:17,Server-A,CRITICAL,86.79,150.18
LOG-4325,2026-02-06 23:08:57,Server-C,CRITICAL,97.83,996.12
LOG-4326,2025-08-19 13:22:39,Server-E,WARN,90.6,470.67
LOG-4327,2025-09-23 19:33:10,Server-A,INFO,91.84,1660.06
LOG-4328,2025-12-13 09:42:57,Server-B,ERROR,93.72,1178.94
LOG-4329,2026-03-31 23:48:25,Server-A,ERROR,91.85,282.44
LOG-4330,2025-07-30 08:51:14,Server-C,CRITICAL,98.52,290.34
LOG-4331,2025-12-18 06:49:22,Server-E,CRITICAL,98.89,723.89
LOG-4332,2025-06-09 08:45:35,Server-A,WARN,94.54,1235.75
LOG-4333,2025-06-07 16:03:35,Server-A,ERROR,99.45,1280.51
LOG-4334,2026-02-08 20:24:53,Server-E,ERROR,95.75,1533.39
LOG-4335,2026-06-04 23:12:02,Server-C,ERROR,87.51,733.34
LOG-4336,2025-11-03 08:33:54,Server-B,CRITICAL,97.84,1155.47
LOG-4337,2026-02-19 23:44:21,Server-B,WARN,85.79,1591.96
LOG-4338,2025-07-26 19:39:46,Server-D,WARN,90.43,764.65
LOG-4339,2025-11-22 05:28:32,Server-E,ERROR,98.24,147.61
LOG-4340,2025-06-14 13:02:34,Server-D,WARN,88.53,1054.14
LOG-4341,2026-04-13 20:01:34,Server-D,ERROR,99.55,478.15
LOG-4342,2026-03-29 16:37:34,Server-C,CRITICAL,92.23,836.92
LOG-4343,2025-09-07 04:53:26,Server-C,ERROR,91.19,344.47
LOG-4344,2025-12-16 23:07:00,Server-E,INFO,98.27,264.89
LOG-4345,2026-04-05 03:05:53,Server-A,ERROR,87.71,469.47
LOG-4346,2026-03-07 15:56:43,Server-A,ERROR,88.09,1996.16
LOG-4347,2025-09-16 21:51:17,Server-B,INFO,87.17,1620.15
LOG-4348,2026-05-15 21:51:13,Server-C,WARN,87.38,448.94
LOG-4349,2026-02-22 10:16:10,Server-B,INFO,89.48,1994.69
LOG-4350,2025-11-15 14:08:30,Server-A,INFO,99.2,392.82
LOG-4351,2025-08-18 04:41:32,Server-D,CRITICAL,92.6,670.31
LOG-4352,2025-07-30 10:48:36,Server-A,INFO,99.25,1113.77
LOG-4353,2025-08-18 04:50:18,Server-B,ERROR,92.61,674.45
LOG-4354,2025-10-24 18:03:21,Server-C,INFO,98.39,140.48
LOG-4355,2025-10-06 09:40:49,Server-B,ERROR,94.55,1975.01
LOG-4356,2026-01-23 04:10:30,Server-A,ERROR,90.8,1542.68
LOG-4357,2025-08-22 00:00:33,Server-A,ERROR,95.45,838.95
LOG-4358,2025-06-29 23:42:16,Server-C,CRITICAL,98.52,91.43
LOG-4359,2025-07-08 07:45:39,Server-C,ERROR,94.6,1228.43
LOG-4360,2025-12-11 04:55:24,Server-C,WARN,99.63,309.61
LOG-4361,2025-12-02 09:23:57,Server-A,ERROR,93.33,640.0
LOG-4362,2026-04-17 15:22:29,Server-D,ERROR,90.66,1748.5
LOG-4363,2026-03-29 08:48:43,Server-B,INFO,96.62,1326.73
LOG-4364,2025-09-22 19:15:16,Server-B,INFO,99.52,104.19
LOG-4365,2025-06-22 16:32:53,Server-E,CRITICAL,97.16,52.5
LOG-4366,2026-05-20 23:17:25,Server-B,INFO,97.88,1818.07
LOG-4367,2026-05-09 14:36:42,Server-A,CRITICAL,97.75,1341.27
LOG-4368,2025-08-27 13:09:45,Server-D,ERROR,99.25,1870.15
LOG-4369,2026-04-22 19:47:36,Server-D,CRITICAL,92.29,1728.82
LOG-4370,2026-01-23 14:01:47,Server-E,ERROR,94.34,1532.44
LOG-4371,2025-11-07 23:50:15,Server-C,INFO,93.42,1182.9
LOG-4372,2026-05-05 19:14:11,Server-B,ERROR,88.22,957.69
LOG-4373,2026-03-26 12:53:43,Server-A,ERROR,87.14,133.03
LOG-4374,2025-09-08 17:00:29,Server-D,INFO,85.17,275.47
LOG-4375,2025-11-27 05:50:06,Server-A,ERROR,98.37,678.55
LOG-4376,2026-03-03 20:04:42,Server-C,INFO,86.36,1276.57
LOG-4377,2026-04-17 10:54:19,Server-B,INFO,85.84,1741.23
LOG-4378,2026-03-22 12:23:10,Server-C,WARN,88.35,210.92
LOG-4379,2025-11-05 14:45:15,Server-A,INFO,91.59,1425.03
LOG-4380,2026-01-21 06:43:21,Server-D,INFO,99.11,1816.8
LOG-4381,2026-05-23 08:11:17,Server-E,CRITICAL,98.72,1488.0
LOG-4382,2026-05-05 02:46:45,Server-A,WARN,88.34,627.62
LOG-4383,2026-01-10 04:24:57,Server-C,INFO,95.38,1081.39
LOG-4384,2025-09-24 07:28:38,Server-C,INFO,93.85,934.24
LOG-4385,2026-01-14 20:45:51,Server-D,WARN,95.93,664.66
LOG-4386,2025-12-05 00:53:48,Server-B,WARN,85.36,1874.91
LOG-4387,2025-07-23 12:43:55,Server-D,INFO,89.74,629.18
LOG-4388,2025-06-18 16:41:43,Server-B,INFO,90.02,1819.76
LOG-4389,2026-05-10 15:48:16,Server-C,WARN,95.75,1604.67
LOG-4390,2026-04-08 15:09:24,Server-D,INFO,86.71,1695.83
LOG-4391,2026-04-11 11:05:33,Server-A,ERROR,99.89,681.23
LOG-4392,2025-10-17 04:55:18,Server-A,INFO,92.41,899.55
LOG-4393,2025-08-05 15:23:22,Server-D,ERROR,95.56,1700.03
LOG-4394,2025-09-16 11:21:28,Server-B,WARN,86.2,1083.1
LOG-4395,2025-11-02 05:45:44,Server-C,INFO,88.2,406.98
LOG-4396,2025-12-09 13:23:54,Server-B,INFO,94.36,341.3
LOG-4397,2025-11-10 05:54:18,Server-A,INFO,85.13,906.23
LOG-4398,2026-03-20 15:35:04,Server-C,CRITICAL,96.34,1015.66
LOG-4399,2026-02-01 17:23:49,Server-A,ERROR,98.75,564.46
LOG-4400,2026-05-03 13:25:21,Server-C,INFO,93.71,355.08
LOG-4401,2025-11-02 03:41:47,Server-C,ERROR,89.68,1966.79
LOG-4402,2026-04-20 09:09:54,Server-B,ERROR,90.4,502.07
LOG-4403,2026-01-29 23:06:39,Server-D,INFO,97.85,376.53
LOG-4404,2025-08-28 12:35:52,Server-B,INFO,93.94,124.63
LOG-4405,2026-05-06 05:18:18,Server-C,ERROR,87.39,1267.54
LOG-4406,2026-03-09 01:18:36,Server-C,CRITICAL,96.49,916.68
LOG-4407,2026-02-07 16:05:16,Server-E,ERROR,93.4,1400.44
LOG-4408,2025-12-26 14:35:12,Server-E,WARN,92.82,1577.25
LOG-4409,2026-04-15 07:42:08,Server-C,WARN,90.93,57.73
LOG-4410,2026-04-21 20:35:36,Server-B,INFO,98.72,798.89
LOG-4411,2026-04-02 12:01:08,Server-D,INFO,88.87,741.01
LOG-4412,2025-11-03 11:48:01,Server-B,CRITICAL,89.23,1868.59
LOG-4413,2026-04-18 15:27:57,Server-A,WARN,99.7,1780.28
LOG-4414,2026-05-31 17:31:39,Server-D,ERROR,98.04,1708.37
LOG-4415,2026-06-06 21:53:57,Server-D,ERROR,85.25,1866.23
LOG-4416,2025-06-29 08:40:13,Server-A,CRITICAL,95.22,1760.18
LOG-4417,2025-09-28 09:17:19,Server-E,CRITICAL,88.71,1778.98
LOG-4418,2025-11-02 15:40:01,Server-D,ERROR,99.13,1749.92
LOG-4419,2026-06-03 15:32:57,Server-B,INFO,88.16,1044.43
LOG-4420,2026-02-15 20:34:48,Server-E,WARN,87.59,1018.16
LOG-4421,2025-09-04 07:14:00,Server-B,CRITICAL,92.12,754.15
LOG-4422,2025-11-01 19:06:55,Server-C,INFO,90.21,1652.03
LOG-4423,2025-12-13 21:07:17,Server-D,WARN,98.68,1834.12
LOG-4424,2026-01-01 02:03:26,Server-D,CRITICAL,96.89,560.7
LOG-4425,2025-12-02 09:47:31,Server-C,CRITICAL,95.81,1640.47
LOG-4426,2025-09-14 11:25:51,Server-E,INFO,98.18,774.03
LOG-4427,2025-12-30 18:22:32,Server-C,CRITICAL,90.56,1414.96
LOG-4428,2025-12-12 07:04:07,Server-C,WARN,93.22,661.52
LOG-4429,2026-02-11 16:20:07,Server-E,ERROR,85.03,531.05
LOG-4430,2026-06-04 11:46:38,Server-A,CRITICAL,87.66,770.9
LOG-4431,2026-05-04 04:34:14,Server-B,ERROR,90.48,134.53
LOG-4432,2026-04-21 03:17:04,Server-C,ERROR,93.96,109.83
LOG-4433,2026-02-27 11:19:34,Server-D,CRITICAL,95.9,1214.42
LOG-4434,2025-06-15 17:01:11,Server-B,CRITICAL,89.29,1250.28
LOG-4435,2025-06-08 03:33:17,Server-E,INFO,99.21,297.81
LOG-4436,2025-08-23 11:25:43,Server-A,INFO,99.19,878.25
LOG-4437,2026-01-25 22:42:12,Server-D,WARN,93.44,880.86
